"profile","Park","Region","year","quartile","rate_of_change","profile_direction"
51,"Beard's Hollow Cape Disappointment"," Long Beach","16","rate_med_dist_to_BP",0.107783570393383,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","16","rate_q3_dist_to_BP",-0.277280445132133,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","16","rate_max_dist_to_BP",-0.871073264041189,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","16","mean",0.0774354488174094,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","17","rate_min_dist_to_BP",-9.66947492614061,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","17","rate_q1_dist_to_BP",-8.49362439744238,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","17","rate_med_dist_to_BP",-6.89688477295883,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","17","rate_q3_dist_to_BP",-4.60406805740623,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","17","rate_max_dist_to_BP",-1.03332249747207,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","17","mean",-5.66947492614061,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","18","rate_min_dist_to_BP",0.808226500119047,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","18","rate_q1_dist_to_BP",0.700043247177273,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","18","rate_med_dist_to_BP",0.557518882670816,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","18","rate_q3_dist_to_BP",0.361222360225533,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","18","rate_max_dist_to_BP",0.0736633867854053,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","18","mean",0.808226500119047,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","19","rate_min_dist_to_BP",-16.91513162607,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","19","rate_q1_dist_to_BP",-14.2721313786129,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","19","rate_med_dist_to_BP",-10.7816282562364,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","19","rate_q3_dist_to_BP",-5.95824832406047,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","19","rate_max_dist_to_BP",1.1413431269734,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","19","mean",-7.91513162606997,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","10","rate_min_dist_to_BP",NA,NA
52,"A Loop Cape Disappointment"," Long Beach","10","rate_q1_dist_to_BP",NA,NA
52,"A Loop Cape Disappointment"," Long Beach","10","rate_med_dist_to_BP",NA,NA
52,"A Loop Cape Disappointment"," Long Beach","10","rate_q3_dist_to_BP",NA,NA
52,"A Loop Cape Disappointment"," Long Beach","10","rate_max_dist_to_BP",NA,NA
52,"A Loop Cape Disappointment"," Long Beach","11","rate_min_dist_to_BP",2.16562806181002,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","11","rate_q1_dist_to_BP",0.720191072929754,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","11","rate_med_dist_to_BP",-1.07590897184185,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","11","rate_q3_dist_to_BP",-3.35893603720755,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","11","rate_max_dist_to_BP",-6.33655485735041,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","11","mean",-1.83437193818998,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","12","rate_min_dist_to_BP",-4.42574636590635,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","12","rate_q1_dist_to_BP",-3.41953356097784,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","12","rate_med_dist_to_BP",-2.12550697165166,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","12","rate_q3_dist_to_BP",-0.406825532252664,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","12","rate_max_dist_to_BP",1.9680315299923,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","12","mean",-1.42574636590635,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","13","rate_min_dist_to_BP",14.7323817697417,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","13","rate_q1_dist_to_BP",12.6811890503926,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","13","rate_med_dist_to_BP",10.0982884973771,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","13","rate_q3_dist_to_BP",6.75980062809365,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","13","rate_max_dist_to_BP",2.31152382911299,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","13","mean",8.7323817697417,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","14","rate_min_dist_to_BP",-6.06624614137448,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","14","rate_q1_dist_to_BP",-5.84683471863542,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","14","rate_med_dist_to_BP",-5.55483836498319,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","14","rate_q3_dist_to_BP",-5.14911704757226,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","14","rate_max_dist_to_BP",-4.5528480368755,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","14","mean",-5.56624614137448,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","15","rate_min_dist_to_BP",8.48873074314467,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","15","rate_q1_dist_to_BP",7.75116205196666,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","15","rate_med_dist_to_BP",6.78466044085226,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","15","rate_q3_dist_to_BP",5.46932627616954,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","15","rate_max_dist_to_BP",3.59255491393817,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","15","mean",6.48873074314467,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","16","rate_min_dist_to_BP",-2.64472363767058,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","16","rate_q1_dist_to_BP",-2.26265946427151,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","16","rate_med_dist_to_BP",-1.75574842318232,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","16","rate_q3_dist_to_BP",-1.05417678643649,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","16","rate_max_dist_to_BP",-0.0291153432286806,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","16","mean",-1.64472363767058,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","17","rate_min_dist_to_BP",-20.8013786599455,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","17","rate_q1_dist_to_BP",-18.1392216571981,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","17","rate_med_dist_to_BP",-14.6429865826967,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","17","rate_q3_dist_to_BP",-9.86702017237904,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","17","rate_max_dist_to_BP",-3.00234415584836,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","17","mean",-12.3013786599455,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","18","rate_min_dist_to_BP",10.6038522548013,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","18","rate_q1_dist_to_BP",8.41074441635365,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","18","rate_med_dist_to_BP",5.74289741047771,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","18","rate_q3_dist_to_BP",2.43978648534664,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","18","rate_max_dist_to_BP",-1.72921107080889,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","18","mean",4.60385225480129,"Accretion"
52,"A Loop Cape Disappointment"," Long Beach","19","rate_min_dist_to_BP",-10.9246394737953,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","19","rate_q1_dist_to_BP",-9.30858452347011,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","19","rate_med_dist_to_BP",-7.24983616409149,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","19","rate_q3_dist_to_BP",-4.54840313100134,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","19","rate_max_dist_to_BP",-0.87331220005985,"Erosion"
52,"A Loop Cape Disappointment"," Long Beach","19","mean",-5.92463947379532,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","10","rate_min_dist_to_BP",NA,NA
53,"Benson Beach North Cape Disappointment"," Long Beach","10","rate_q1_dist_to_BP",NA,NA
53,"Benson Beach North Cape Disappointment"," Long Beach","10","rate_med_dist_to_BP",NA,NA
53,"Benson Beach North Cape Disappointment"," Long Beach","10","rate_q3_dist_to_BP",NA,NA
53,"Benson Beach North Cape Disappointment"," Long Beach","10","rate_max_dist_to_BP",NA,NA
53,"Benson Beach North Cape Disappointment"," Long Beach","11","rate_min_dist_to_BP",0.0456565042950885,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","11","rate_q1_dist_to_BP",-0.0614828899202835,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","11","rate_med_dist_to_BP",-0.205664028910346,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","11","rate_q3_dist_to_BP",-0.409756176199039,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","11","rate_max_dist_to_BP",-0.719724950941025,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","11","mean",0.0456565042950885,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","12","rate_min_dist_to_BP",8.64398701514741,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","12","rate_q1_dist_to_BP",9.2320896540736,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","12","rate_med_dist_to_BP",10.0203459584373,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","12","rate_q3_dist_to_BP",11.1300640983497,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","12","rate_max_dist_to_BP",12.8022651877329,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","12","mean",10.6439870151474,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","13","rate_min_dist_to_BP",2.81191964469993,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","13","rate_q1_dist_to_BP",2.20533085760697,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","13","rate_med_dist_to_BP",1.39804382229094,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","13","rate_q3_dist_to_BP",0.272216471385134,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","13","rate_max_dist_to_BP",-1.40223293784064,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","13","mean",0.811919644699934,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","14","rate_min_dist_to_BP",5.02023563718645,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","14","rate_q1_dist_to_BP",4.3298074415087,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","14","rate_med_dist_to_BP",3.39709521142917,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","14","rate_q3_dist_to_BP",2.06934353651116,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","14","rate_max_dist_to_BP",0.0347354769820063,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","14","mean",3.02023563718645,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","15","rate_min_dist_to_BP",-15.9516563126785,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","15","rate_q1_dist_to_BP",-13.845970818898,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","15","rate_med_dist_to_BP",-10.9563765478261,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","15","rate_q3_dist_to_BP",-6.75089013896877,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","15","rate_max_dist_to_BP",-0.0856011306104021,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","15","mean",-8.45165631267845,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","16","rate_min_dist_to_BP",-11.2430750059017,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","16","rate_q1_dist_to_BP",-13.0820565969229,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","16","rate_med_dist_to_BP",-15.4536656637547,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","16","rate_q3_dist_to_BP",-18.6224368919234,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","16","rate_max_dist_to_BP",-23.0535810852946,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","16","mean",-16.7430750059017,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","17","rate_min_dist_to_BP",-7.05172635266312,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","17","rate_q1_dist_to_BP",-5.34140783856535,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","17","rate_med_dist_to_BP",-3.02035794996164,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","17","rate_q3_dist_to_BP",0.302134639384732,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","17","rate_max_dist_to_BP",5.42777318818635,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","17","mean",-1.05172635266312,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","18","rate_min_dist_to_BP",17.8006535023616,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","18","rate_q1_dist_to_BP",13.8498555704694,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","18","rate_med_dist_to_BP",8.70769648639047,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","18","rate_q3_dist_to_BP",1.75582086171486,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","18","rate_max_dist_to_BP",-8.11286904870057,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","18","mean",5.30065350236157,"Accretion"
53,"Benson Beach North Cape Disappointment"," Long Beach","19","rate_min_dist_to_BP",-3.11984253119831,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","19","rate_q1_dist_to_BP",-2.76208470699369,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","19","rate_med_dist_to_BP",-2.25721265769925,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","19","rate_q3_dist_to_BP",-1.49322725703852,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","19","rate_max_dist_to_BP",-0.211338553184304,"Erosion"
53,"Benson Beach North Cape Disappointment"," Long Beach","19","mean",-2.11984253119831,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","10","rate_min_dist_to_BP",NA,NA
54,"Benson Beach South Cape Disappointment"," Long Beach","10","rate_q1_dist_to_BP",NA,NA
54,"Benson Beach South Cape Disappointment"," Long Beach","10","rate_med_dist_to_BP",NA,NA
54,"Benson Beach South Cape Disappointment"," Long Beach","10","rate_q3_dist_to_BP",NA,NA
54,"Benson Beach South Cape Disappointment"," Long Beach","10","rate_max_dist_to_BP",NA,NA
54,"Benson Beach South Cape Disappointment"," Long Beach","11","rate_min_dist_to_BP",26.0117863209098,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","11","rate_q1_dist_to_BP",21.8389521070692,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","11","rate_med_dist_to_BP",16.2826687190257,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","11","rate_q3_dist_to_BP",8.51823696320497,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","11","rate_max_dist_to_BP",-3.0970621614763,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","11","mean",11.5117863209098,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","12","rate_min_dist_to_BP",-2.79622248153052,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","12","rate_q1_dist_to_BP",-0.274107281132174,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","12","rate_med_dist_to_BP",3.36516279073078,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","12","rate_q3_dist_to_BP",9.07498782326739,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","12","rate_max_dist_to_BP",19.3249203021951,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","12","mean",8.20377751846948,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","13","rate_min_dist_to_BP",-3.0076254363662,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","13","rate_q1_dist_to_BP",-3.40838643563545,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","13","rate_med_dist_to_BP",-3.95218234194364,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","13","rate_q3_dist_to_BP",-4.73222140900692,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","13","rate_max_dist_to_BP",-5.94516820098689,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","13","mean",-4.0076254363662,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","14","rate_min_dist_to_BP",-6.52225097358269,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","14","rate_q1_dist_to_BP",-4.82306862807694,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","14","rate_med_dist_to_BP",-2.49471345485381,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","14","rate_q3_dist_to_BP",0.891662994238596,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","14","rate_max_dist_to_BP",6.26922663356184,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","14","mean",-0.522250973582688,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","15","rate_min_dist_to_BP",6.15347224201304,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","15","rate_q1_dist_to_BP",4.92643849758203,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","15","rate_med_dist_to_BP",3.3145008177311,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","15","rate_q3_dist_to_BP",1.10286230567169,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","15","rate_max_dist_to_BP",-2.11962008905374,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","15","mean",2.15347224201304,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","16","rate_min_dist_to_BP",-9.88486969780892,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","16","rate_q1_dist_to_BP",-12.410930795772,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","16","rate_med_dist_to_BP",-15.8205615246806,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","16","rate_q3_dist_to_BP",-20.6756051307558,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","16","rate_max_dist_to_BP",-28.142375153451,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","16","mean",-18.8848696978089,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","17","rate_min_dist_to_BP",-7.721292202088,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","17","rate_q1_dist_to_BP",-7.64277643858194,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","17","rate_med_dist_to_BP",-7.52932959723401,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","17","rate_q3_dist_to_BP",-7.35097201499659,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","17","rate_max_dist_to_BP",-7.02966989892117,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","17","mean",-7.721292202088,"Erosion"
54,"Benson Beach South Cape Disappointment"," Long Beach","18","rate_min_dist_to_BP",12.6593141960632,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","18","rate_q1_dist_to_BP",12.7779516916017,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","18","rate_med_dist_to_BP",12.9490338833566,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","18","rate_q3_dist_to_BP",13.2172033602293,"Accretion"
54,"Benson Beach South Cape Disappointment"," Long Beach","18","rate_max_dist_to_BP",13.6978425345784,"Accretion"
